id,date.entered,week,rating
63,2000-05-13,wk74,
63,2000-05-13,wk75,
63,2000-05-13,wk76,
64,2000-09-23,wk1,97.0
64,2000-09-23,wk2,97.0
64,2000-09-23,wk3,97.0
64,2000-09-23,wk4,92.0
64,2000-09-23,wk5,91.0
64,2000-09-23,wk6,88.0
64,2000-09-23,wk7,85.0
64,2000-09-23,wk8,80.0
64,2000-09-23,wk9,82.0
64,2000-09-23,wk10,80.0
64,2000-09-23,wk11,80.0
64,2000-09-23,wk12,89.0
64,2000-09-23,wk13,95.0
64,2000-09-23,wk14,
64,2000-09-23,wk15,
64,2000-09-23,wk16,
64,2000-09-23,wk17,
64,2000-09-23,wk18,
64,2000-09-23,wk19,
64,2000-09-23,wk20,
64,2000-09-23,wk21,
64,2000-09-23,wk22,
64,2000-09-23,wk23,
64,2000-09-23,wk24,
64,2000-09-23,wk25,
64,2000-09-23,wk26,
64,2000-09-23,wk27,
64,2000-09-23,wk28,
64,2000-09-23,wk29,
64,2000-09-23,wk30,
64,2000-09-23,wk31,
64,2000-09-23,wk32,
64,2000-09-23,wk33,
64,2000-09-23,wk34,
64,2000-09-23,wk35,
64,2000-09-23,wk36,
64,2000-09-23,wk37,
64,2000-09-23,wk38,
64,2000-09-23,wk39,
64,2000-09-23,wk40,
64,2000-09-23,wk41,
64,2000-09-23,wk42,
64,2000-09-23,wk43,
64,2000-09-23,wk44,
64,2000-09-23,wk45,
64,2000-09-23,wk46,
64,2000-09-23,wk47,
64,2000-09-23,wk48,
64,2000-09-23,wk49,
64,2000-09-23,wk50,
64,2000-09-23,wk51,
64,2000-09-23,wk52,
64,2000-09-23,wk53,
64,2000-09-23,wk54,
64,2000-09-23,wk55,
64,2000-09-23,wk56,
64,2000-09-23,wk57,
64,2000-09-23,wk58,
64,2000-09-23,wk59,
64,2000-09-23,wk60,
64,2000-09-23,wk61,
64,2000-09-23,wk62,
64,2000-09-23,wk63,
64,2000-09-23,wk64,
64,2000-09-23,wk65,
64,2000-09-23,wk66,
64,2000-09-23,wk67,
64,2000-09-23,wk68,
64,2000-09-23,wk69,
64,2000-09-23,wk70,
64,2000-09-23,wk71,
64,2000-09-23,wk72,
64,2000-09-23,wk73,
64,2000-09-23,wk74,
64,2000-09-23,wk75,
64,2000-09-23,wk76,
65,1999-12-11,wk1,93.0
65,1999-12-11,wk2,77.0
65,1999-12-11,wk3,75.0
65,1999-12-11,wk4,70.0
65,1999-12-11,wk5,91.0
65,1999-12-11,wk6,
65,1999-12-11,wk7,
65,1999-12-11,wk8,
65,1999-12-11,wk9,
65,1999-12-11,wk10,
65,1999-12-11,wk11,
65,1999-12-11,wk12,
65,1999-12-11,wk13,
65,1999-12-11,wk14,
65,1999-12-11,wk15,
65,1999-12-11,wk16,
65,1999-12-11,wk17,
65,1999-12-11,wk18,
65,1999-12-11,wk19,
65,1999-12-11,wk20,
65,1999-12-11,wk21,
65,1999-12-11,wk22,
65,1999-12-11,wk23,
65,1999-12-11,wk24,
65,1999-12-11,wk25,
65,1999-12-11,wk26,
65,1999-12-11,wk27,
65,1999-12-11,wk28,
65,1999-12-11,wk29,
65,1999-12-11,wk30,
65,1999-12-11,wk31,
65,1999-12-11,wk32,
65,1999-12-11,wk33,
65,1999-12-11,wk34,
65,1999-12-11,wk35,
65,1999-12-11,wk36,
65,1999-12-11,wk37,
65,1999-12-11,wk38,
65,1999-12-11,wk39,
65,1999-12-11,wk40,
65,1999-12-11,wk41,
65,1999-12-11,wk42,
65,1999-12-11,wk43,
65,1999-12-11,wk44,
65,1999-12-11,wk45,
65,1999-12-11,wk46,
65,1999-12-11,wk47,
65,1999-12-11,wk48,
65,1999-12-11,wk49,
65,1999-12-11,wk50,
65,1999-12-11,wk51,
65,1999-12-11,wk52,
65,1999-12-11,wk53,
65,1999-12-11,wk54,
65,1999-12-11,wk55,
65,1999-12-11,wk56,
65,1999-12-11,wk57,
65,1999-12-11,wk58,
65,1999-12-11,wk59,
65,1999-12-11,wk60,
65,1999-12-11,wk61,
65,1999-12-11,wk62,
65,1999-12-11,wk63,
65,1999-12-11,wk64,
65,1999-12-11,wk65,
65,1999-12-11,wk66,
65,1999-12-11,wk67,
65,1999-12-11,wk68,
65,1999-12-11,wk69,
65,1999-12-11,wk70,
65,1999-12-11,wk71,
65,1999-12-11,wk72,
65,1999-12-11,wk73,
65,1999-12-11,wk74,
65,1999-12-11,wk75,
65,1999-12-11,wk76,
66,2000-01-22,wk1,77.0
66,2000-01-22,wk2,56.0
66,2000-01-22,wk3,35.0
66,2000-01-22,wk4,26.0
66,2000-01-22,wk5,25.0
66,2000-01-22,wk6,25.0
66,2000-01-22,wk7,28.0
66,2000-01-22,wk8,28.0
66,2000-01-22,wk9,31.0
66,2000-01-22,wk10,35.0
66,2000-01-22,wk11,39.0
66,2000-01-22,wk12,44.0
66,2000-01-22,wk13,51.0
66,2000-01-22,wk14,60.0
66,2000-01-22,wk15,73.0
66,2000-01-22,wk16,79.0
66,2000-01-22,wk17,94.0
66,2000-01-22,wk18,
66,2000-01-22,wk19,
66,2000-01-22,wk20,
66,2000-01-22,wk21,
66,2000-01-22,wk22,
66,2000-01-22,wk23,
66,2000-01-22,wk24,
66,2000-01-22,wk25,
66,2000-01-22,wk26,
66,2000-01-22,wk27,
66,2000-01-22,wk28,
66,2000-01-22,wk29,
66,2000-01-22,wk30,
66,2000-01-22,wk31,
66,2000-01-22,wk32,
66,2000-01-22,wk33,
66,2000-01-22,wk34,
66,2000-01-22,wk35,
66,2000-01-22,wk36,
66,2000-01-22,wk37,
66,2000-01-22,wk38,
66,2000-01-22,wk39,
66,2000-01-22,wk40,
66,2000-01-22,wk41,
66,2000-01-22,wk42,
66,2000-01-22,wk43,
66,2000-01-22,wk44,
66,2000-01-22,wk45,
66,2000-01-22,wk46,
66,2000-01-22,wk47,
66,2000-01-22,wk48,
66,2000-01-22,wk49,
66,2000-01-22,wk50,
66,2000-01-22,wk51,
66,2000-01-22,wk52,
66,2000-01-22,wk53,
66,2000-01-22,wk54,
66,2000-01-22,wk55,
66,2000-01-22,wk56,
66,2000-01-22,wk57,
66,2000-01-22,wk58,
66,2000-01-22,wk59,
66,2000-01-22,wk60,
66,2000-01-22,wk61,
66,2000-01-22,wk62,
66,2000-01-22,wk63,
66,2000-01-22,wk64,
66,2000-01-22,wk65,
66,2000-01-22,wk66,
66,2000-01-22,wk67,
66,2000-01-22,wk68,
66,2000-01-22,wk69,
66,2000-01-22,wk70,
66,2000-01-22,wk71,
66,2000-01-22,wk72,
66,2000-01-22,wk73,
66,2000-01-22,wk74,
66,2000-01-22,wk75,
66,2000-01-22,wk76,
67,2000-02-26,wk1,88.0
67,2000-02-26,wk2,74.0
67,2000-02-26,wk3,62.0
67,2000-02-26,wk4,56.0
67,2000-02-26,wk5,49.0
67,2000-02-26,wk6,44.0
67,2000-02-26,wk7,38.0
67,2000-02-26,wk8,32.0
67,2000-02-26,wk9,27.0
67,2000-02-26,wk10,27.0
67,2000-02-26,wk11,27.0
67,2000-02-26,wk12,27.0
67,2000-02-26,wk13,27.0
67,2000-02-26,wk14,28.0
67,2000-02-26,wk15,28.0
67,2000-02-26,wk16,33.0
67,2000-02-26,wk17,35.0
67,2000-02-26,wk18,42.0
67,2000-02-26,wk19,44.0
67,2000-02-26,wk20,46.0
67,2000-02-26,wk21,43.0
67,2000-02-26,wk22,
67,2000-02-26,wk23,
67,2000-02-26,wk24,
67,2000-02-26,wk25,
67,2000-02-26,wk26,
67,2000-02-26,wk27,
67,2000-02-26,wk28,
67,2000-02-26,wk29,
67,2000-02-26,wk30,
67,2000-02-26,wk31,
67,2000-02-26,wk32,
67,2000-02-26,wk33,
67,2000-02-26,wk34,
67,2000-02-26,wk35,
67,2000-02-26,wk36,
67,2000-02-26,wk37,
67,2000-02-26,wk38,
67,2000-02-26,wk39,
67,2000-02-26,wk40,
67,2000-02-26,wk41,
67,2000-02-26,wk42,
67,2000-02-26,wk43,
67,2000-02-26,wk44,
67,2000-02-26,wk45,
67,2000-02-26,wk46,
67,2000-02-26,wk47,
67,2000-02-26,wk48,
67,2000-02-26,wk49,
67,2000-02-26,wk50,
67,2000-02-26,wk51,
67,2000-02-26,wk52,
67,2000-02-26,wk53,
67,2000-02-26,wk54,
67,2000-02-26,wk55,
67,2000-02-26,wk56,
67,2000-02-26,wk57,
67,2000-02-26,wk58,
67,2000-02-26,wk59,
67,2000-02-26,wk60,
67,2000-02-26,wk61,
67,2000-02-26,wk62,
67,2000-02-26,wk63,
67,2000-02-26,wk64,
67,2000-02-26,wk65,
67,2000-02-26,wk66,
67,2000-02-26,wk67,
67,2000-02-26,wk68,
67,2000-02-26,wk69,
67,2000-02-26,wk70,
67,2000-02-26,wk71,
67,2000-02-26,wk72,
67,2000-02-26,wk73,
67,2000-02-26,wk74,
67,2000-02-26,wk75,
67,2000-02-26,wk76,
68,2000-07-01,wk1,98.0
68,2000-07-01,wk2,95.0
68,2000-07-01,wk3,95.0
68,2000-07-01,wk4,87.0
68,2000-07-01,wk5,86.0
68,2000-07-01,wk6,79.0
68,2000-07-01,wk7,62.0
68,2000-07-01,wk8,60.0
68,2000-07-01,wk9,58.0
68,2000-07-01,wk10,57.0
68,2000-07-01,wk11,52.0
68,2000-07-01,wk12,55.0
68,2000-07-01,wk13,49.0
68,2000-07-01,wk14,57.0
68,2000-07-01,wk15,62.0
68,2000-07-01,wk16,65.0
68,2000-07-01,wk17,87.0
68,2000-07-01,wk18,89.0
68,2000-07-01,wk19,99.0
68,2000-07-01,wk20,100.0
68,2000-07-01,wk21,
68,2000-07-01,wk22,
68,2000-07-01,wk23,
68,2000-07-01,wk24,
68,2000-07-01,wk25,
68,2000-07-01,wk26,
68,2000-07-01,wk27,
68,2000-07-01,wk28,
68,2000-07-01,wk29,
68,2000-07-01,wk30,
68,2000-07-01,wk31,
68,2000-07-01,wk32,
68,2000-07-01,wk33,
68,2000-07-01,wk34,
68,2000-07-01,wk35,
68,2000-07-01,wk36,
68,2000-07-01,wk37,
68,2000-07-01,wk38,
68,2000-07-01,wk39,
68,2000-07-01,wk40,
68,2000-07-01,wk41,
68,2000-07-01,wk42,
68,2000-07-01,wk43,
68,2000-07-01,wk44,
68,2000-07-01,wk45,
68,2000-07-01,wk46,
68,2000-07-01,wk47,
68,2000-07-01,wk48,
68,2000-07-01,wk49,
68,2000-07-01,wk50,
68,2000-07-01,wk51,
68,2000-07-01,wk52,
68,2000-07-01,wk53,
68,2000-07-01,wk54,
68,2000-07-01,wk55,
68,2000-07-01,wk56,
68,2000-07-01,wk57,
68,2000-07-01,wk58,
68,2000-07-01,wk59,
68,2000-07-01,wk60,
68,2000-07-01,wk61,
68,2000-07-01,wk62,
68,2000-07-01,wk63,
68,2000-07-01,wk64,
68,2000-07-01,wk65,
68,2000-07-01,wk66,
68,2000-07-01,wk67,
68,2000-07-01,wk68,
68,2000-07-01,wk69,
68,2000-07-01,wk70,
68,2000-07-01,wk71,
68,2000-07-01,wk72,
68,2000-07-01,wk73,
68,2000-07-01,wk74,
68,2000-07-01,wk75,
68,2000-07-01,wk76,
69,2000-01-15,wk1,98.0
69,2000-01-15,wk2,76.0
69,2000-01-15,wk3,69.0
69,2000-01-15,wk4,69.0
69,2000-01-15,wk5,67.0
69,2000-01-15,wk6,73.0
69,2000-01-15,wk7,76.0
69,2000-01-15,wk8,90.0
69,2000-01-15,wk9,90.0
69,2000-01-15,wk10,94.0
69,2000-01-15,wk11,100.0
69,2000-01-15,wk12,
69,2000-01-15,wk13,
69,2000-01-15,wk14,
69,2000-01-15,wk15,
69,2000-01-15,wk16,
69,2000-01-15,wk17,
69,2000-01-15,wk18,
69,2000-01-15,wk19,
69,2000-01-15,wk20,
69,2000-01-15,wk21,
69,2000-01-15,wk22,
69,2000-01-15,wk23,
69,2000-01-15,wk24,
69,2000-01-15,wk25,
69,2000-01-15,wk26,
69,2000-01-15,wk27,
69,2000-01-15,wk28,
69,2000-01-15,wk29,
69,2000-01-15,wk30,
69,2000-01-15,wk31,
69,2000-01-15,wk32,
69,2000-01-15,wk33,
69,2000-01-15,wk34,
69,2000-01-15,wk35,
69,2000-01-15,wk36,
69,2000-01-15,wk37,
69,2000-01-15,wk38,
69,2000-01-15,wk39,
69,2000-01-15,wk40,
69,2000-01-15,wk41,
69,2000-01-15,wk42,
69,2000-01-15,wk43,
69,2000-01-15,wk44,
69,2000-01-15,wk45,
69,2000-01-15,wk46,
69,2000-01-15,wk47,
69,2000-01-15,wk48,
69,2000-01-15,wk49,
69,2000-01-15,wk50,
69,2000-01-15,wk51,
69,2000-01-15,wk52,
69,2000-01-15,wk53,
69,2000-01-15,wk54,
69,2000-01-15,wk55,
69,2000-01-15,wk56,
69,2000-01-15,wk57,
69,2000-01-15,wk58,
69,2000-01-15,wk59,
69,2000-01-15,wk60,
69,2000-01-15,wk61,
69,2000-01-15,wk62,
69,2000-01-15,wk63,
69,2000-01-15,wk64,
69,2000-01-15,wk65,
69,2000-01-15,wk66,
69,2000-01-15,wk67,
69,2000-01-15,wk68,
69,2000-01-15,wk69,
69,2000-01-15,wk70,
69,2000-01-15,wk71,
69,2000-01-15,wk72,
69,2000-01-15,wk73,
69,2000-01-15,wk74,
69,2000-01-15,wk75,
69,2000-01-15,wk76,
70,2000-02-26,wk1,93.0
70,2000-02-26,wk2,73.0
70,2000-02-26,wk3,60.0
70,2000-02-26,wk4,60.0
70,2000-02-26,wk5,60.0
70,2000-02-26,wk6,60.0
70,2000-02-26,wk7,63.0
70,2000-02-26,wk8,56.0
70,2000-02-26,wk9,58.0
70,2000-02-26,wk10,70.0
70,2000-02-26,wk11,71.0
70,2000-02-26,wk12,72.0
70,2000-02-26,wk13,90.0
70,2000-02-26,wk14,94.0
70,2000-02-26,wk15,94.0
70,2000-02-26,wk16,94.0
70,2000-02-26,wk17,94.0
70,2000-02-26,wk18,100.0
70,2000-02-26,wk19,
70,2000-02-26,wk20,
70,2000-02-26,wk21,
70,2000-02-26,wk22,
70,2000-02-26,wk23,
70,2000-02-26,wk24,
70,2000-02-26,wk25,
70,2000-02-26,wk26,
70,2000-02-26,wk27,
70,2000-02-26,wk28,
70,2000-02-26,wk29,
70,2000-02-26,wk30,
70,2000-02-26,wk31,
70,2000-02-26,wk32,
70,2000-02-26,wk33,
70,2000-02-26,wk34,
70,2000-02-26,wk35,
70,2000-02-26,wk36,
70,2000-02-26,wk37,
70,2000-02-26,wk38,
70,2000-02-26,wk39,
70,2000-02-26,wk40,
70,2000-02-26,wk41,
70,2000-02-26,wk42,
70,2000-02-26,wk43,
70,2000-02-26,wk44,
70,2000-02-26,wk45,
70,2000-02-26,wk46,
70,2000-02-26,wk47,
70,2000-02-26,wk48,
70,2000-02-26,wk49,
70,2000-02-26,wk50,
70,2000-02-26,wk51,
70,2000-02-26,wk52,
70,2000-02-26,wk53,
70,2000-02-26,wk54,
70,2000-02-26,wk55,
70,2000-02-26,wk56,
70,2000-02-26,wk57,
70,2000-02-26,wk58,
70,2000-02-26,wk59,
70,2000-02-26,wk60,
70,2000-02-26,wk61,
70,2000-02-26,wk62,
70,2000-02-26,wk63,
70,2000-02-26,wk64,
70,2000-02-26,wk65,
70,2000-02-26,wk66,
70,2000-02-26,wk67,
70,2000-02-26,wk68,
70,2000-02-26,wk69,
70,2000-02-26,wk70,
70,2000-02-26,wk71,
70,2000-02-26,wk72,
70,2000-02-26,wk73,
70,2000-02-26,wk74,
70,2000-02-26,wk75,
70,2000-02-26,wk76,
71,2000-06-03,wk1,71.0
71,2000-06-03,wk2,65.0
71,2000-06-03,wk3,54.0
71,2000-06-03,wk4,54.0
71,2000-06-03,wk5,51.0
71,2000-06-03,wk6,41.0
71,2000-06-03,wk7,41.0
71,2000-06-03,wk8,33.0
71,2000-06-03,wk9,28.0
71,2000-06-03,wk10,31.0
71,2000-06-03,wk11,26.0
71,2000-06-03,wk12,28.0
71,2000-06-03,wk13,36.0
71,2000-06-03,wk14,39.0
71,2000-06-03,wk15,49.0
71,2000-06-03,wk16,58.0
71,2000-06-03,wk17,62.0
71,2000-06-03,wk18,65.0
71,2000-06-03,wk19,68.0
71,2000-06-03,wk20,68.0
71,2000-06-03,wk21,
71,2000-06-03,wk22,
71,2000-06-03,wk23,
71,2000-06-03,wk24,
71,2000-06-03,wk25,
71,2000-06-03,wk26,
71,2000-06-03,wk27,
71,2000-06-03,wk28,
71,2000-06-03,wk29,
71,2000-06-03,wk30,
71,2000-06-03,wk31,
71,2000-06-03,wk32,
71,2000-06-03,wk33,
71,2000-06-03,wk34,
71,2000-06-03,wk35,
71,2000-06-03,wk36,
71,2000-06-03,wk37,
71,2000-06-03,wk38,
71,2000-06-03,wk39,
71,2000-06-03,wk40,
71,2000-06-03,wk41,
71,2000-06-03,wk42,
71,2000-06-03,wk43,
71,2000-06-03,wk44,
71,2000-06-03,wk45,
71,2000-06-03,wk46,
71,2000-06-03,wk47,
71,2000-06-03,wk48,
71,2000-06-03,wk49,
71,2000-06-03,wk50,
71,2000-06-03,wk51,
71,2000-06-03,wk52,
71,2000-06-03,wk53,
71,2000-06-03,wk54,
71,2000-06-03,wk55,
71,2000-06-03,wk56,
71,2000-06-03,wk57,
71,2000-06-03,wk58,
71,2000-06-03,wk59,
71,2000-06-03,wk60,
71,2000-06-03,wk61,
71,2000-06-03,wk62,
71,2000-06-03,wk63,
71,2000-06-03,wk64,
71,2000-06-03,wk65,
71,2000-06-03,wk66,
71,2000-06-03,wk67,
71,2000-06-03,wk68,
71,2000-06-03,wk69,
71,2000-06-03,wk70,
71,2000-06-03,wk71,
71,2000-06-03,wk72,
71,2000-06-03,wk73,
71,2000-06-03,wk74,
71,2000-06-03,wk75,
71,2000-06-03,wk76,
72,2000-03-25,wk1,97.0
72,2000-03-25,wk2,97.0
72,2000-03-25,wk3,97.0
72,2000-03-25,wk4,90.0
72,2000-03-25,wk5,83.0
72,2000-03-25,wk6,78.0
72,2000-03-25,wk7,74.0
72,2000-03-25,wk8,69.0
72,2000-03-25,wk9,60.0
72,2000-03-25,wk10,56.0
72,2000-03-25,wk11,54.0
72,2000-03-25,wk12,50.0
72,2000-03-25,wk13,49.0
72,2000-03-25,wk14,55.0
72,2000-03-25,wk15,52.0
72,2000-03-25,wk16,51.0
72,2000-03-25,wk17,51.0
72,2000-03-25,wk18,62.0
72,2000-03-25,wk19,63.0
72,2000-03-25,wk20,83.0
72,2000-03-25,wk21,
72,2000-03-25,wk22,
72,2000-03-25,wk23,
72,2000-03-25,wk24,
72,2000-03-25,wk25,
72,2000-03-25,wk26,
72,2000-03-25,wk27,
72,2000-03-25,wk28,
72,2000-03-25,wk29,
72,2000-03-25,wk30,
72,2000-03-25,wk31,
72,2000-03-25,wk32,
72,2000-03-25,wk33,
72,2000-03-25,wk34,
72,2000-03-25,wk35,
72,2000-03-25,wk36,
72,2000-03-25,wk37,
72,2000-03-25,wk38,
72,2000-03-25,wk39,
72,2000-03-25,wk40,
72,2000-03-25,wk41,
72,2000-03-25,wk42,
72,2000-03-25,wk43,
72,2000-03-25,wk44,
72,2000-03-25,wk45,
72,2000-03-25,wk46,
72,2000-03-25,wk47,
72,2000-03-25,wk48,
72,2000-03-25,wk49,
72,2000-03-25,wk50,
72,2000-03-25,wk51,
72,2000-03-25,wk52,
72,2000-03-25,wk53,
72,2000-03-25,wk54,
72,2000-03-25,wk55,
72,2000-03-25,wk56,
72,2000-03-25,wk57,
72,2000-03-25,wk58,
72,2000-03-25,wk59,
72,2000-03-25,wk60,
72,2000-03-25,wk61,
72,2000-03-25,wk62,
72,2000-03-25,wk63,
72,2000-03-25,wk64,
72,2000-03-25,wk65,
72,2000-03-25,wk66,
72,2000-03-25,wk67,
72,2000-03-25,wk68,
72,2000-03-25,wk69,
72,2000-03-25,wk70,
72,2000-03-25,wk71,
72,2000-03-25,wk72,
72,2000-03-25,wk73,
72,2000-03-25,wk74,
72,2000-03-25,wk75,
72,2000-03-25,wk76,
73,2000-12-23,wk1,96.0
73,2000-12-23,wk2,96.0
73,2000-12-23,wk3,100.0
73,2000-12-23,wk4,
73,2000-12-23,wk5,
73,2000-12-23,wk6,
73,2000-12-23,wk7,
73,2000-12-23,wk8,
73,2000-12-23,wk9,
73,2000-12-23,wk10,
73,2000-12-23,wk11,
73,2000-12-23,wk12,
73,2000-12-23,wk13,
73,2000-12-23,wk14,
73,2000-12-23,wk15,
73,2000-12-23,wk16,
73,2000-12-23,wk17,
73,2000-12-23,wk18,
73,2000-12-23,wk19,
73,2000-12-23,wk20,
73,2000-12-23,wk21,
73,2000-12-23,wk22,
73,2000-12-23,wk23,
73,2000-12-23,wk24,
73,2000-12-23,wk25,
73,2000-12-23,wk26,
73,2000-12-23,wk27,
73,2000-12-23,wk28,
73,2000-12-23,wk29,
73,2000-12-23,wk30,
73,2000-12-23,wk31,
73,2000-12-23,wk32,
73,2000-12-23,wk33,
73,2000-12-23,wk34,
73,2000-12-23,wk35,
73,2000-12-23,wk36,
73,2000-12-23,wk37,
73,2000-12-23,wk38,
73,2000-12-23,wk39,
73,2000-12-23,wk40,
73,2000-12-23,wk41,
73,2000-12-23,wk42,
73,2000-12-23,wk43,
73,2000-12-23,wk44,
73,2000-12-23,wk45,
73,2000-12-23,wk46,
73,2000-12-23,wk47,
73,2000-12-23,wk48,
73,2000-12-23,wk49,
73,2000-12-23,wk50,
73,2000-12-23,wk51,
73,2000-12-23,wk52,
73,2000-12-23,wk53,
73,2000-12-23,wk54,
73,2000-12-23,wk55,
73,2000-12-23,wk56,
73,2000-12-23,wk57,
73,2000-12-23,wk58,
73,2000-12-23,wk59,
73,2000-12-23,wk60,
73,2000-12-23,wk61,
73,2000-12-23,wk62,
73,2000-12-23,wk63,
73,2000-12-23,wk64,
73,2000-12-23,wk65,
73,2000-12-23,wk66,
73,2000-12-23,wk67,
73,2000-12-23,wk68,
73,2000-12-23,wk69,
73,2000-12-23,wk70,
73,2000-12-23,wk71,
73,2000-12-23,wk72,
73,2000-12-23,wk73,
73,2000-12-23,wk74,
73,2000-12-23,wk75,
73,2000-12-23,wk76,
74,2000-09-23,wk1,78.0
74,2000-09-23,wk2,63.0
74,2000-09-23,wk3,49.0
74,2000-09-23,wk4,33.0
74,2000-09-23,wk5,23.0
74,2000-09-23,wk6,15.0
74,2000-09-23,wk7,7.0
74,2000-09-23,wk8,5.0
74,2000-09-23,wk9,1.0
74,2000-09-23,wk10,1.0
74,2000-09-23,wk11,1.0
74,2000-09-23,wk12,1.0
74,2000-09-23,wk13,1.0
74,2000-09-23,wk14,1.0
74,2000-09-23,wk15,1.0
74,2000-09-23,wk16,1.0
74,2000-09-23,wk17,1.0
74,2000-09-23,wk18,1.0
74,2000-09-23,wk19,1.0
74,2000-09-23,wk20,2.0
74,2000-09-23,wk21,3.0
74,2000-09-23,wk22,7.0
74,2000-09-23,wk23,10.0
74,2000-09-23,wk24,12.0
74,2000-09-23,wk25,15.0
74,2000-09-23,wk26,22.0
74,2000-09-23,wk27,29.0
74,2000-09-23,wk28,31.0
74,2000-09-23,wk29,
74,2000-09-23,wk30,
74,2000-09-23,wk31,
74,2000-09-23,wk32,
74,2000-09-23,wk33,
74,2000-09-23,wk34,
74,2000-09-23,wk35,
74,2000-09-23,wk36,
74,2000-09-23,wk37,
74,2000-09-23,wk38,
74,2000-09-23,wk39,
74,2000-09-23,wk40,
74,2000-09-23,wk41,
74,2000-09-23,wk42,
74,2000-09-23,wk43,
74,2000-09-23,wk44,
74,2000-09-23,wk45,
74,2000-09-23,wk46,
74,2000-09-23,wk47,
74,2000-09-23,wk48,
74,2000-09-23,wk49,
74,2000-09-23,wk50,
74,2000-09-23,wk51,
74,2000-09-23,wk52,
74,2000-09-23,wk53,
74,2000-09-23,wk54,
74,2000-09-23,wk55,
74,2000-09-23,wk56,
74,2000-09-23,wk57,
74,2000-09-23,wk58,
74,2000-09-23,wk59,
74,2000-09-23,wk60,
74,2000-09-23,wk61,
74,2000-09-23,wk62,
74,2000-09-23,wk63,
74,2000-09-23,wk64,
74,2000-09-23,wk65,
74,2000-09-23,wk66,
74,2000-09-23,wk67,
74,2000-09-23,wk68,
74,2000-09-23,wk69,
74,2000-09-23,wk70,
74,2000-09-23,wk71,
74,2000-09-23,wk72,
74,2000-09-23,wk73,
74,2000-09-23,wk74,
74,2000-09-23,wk75,
74,2000-09-23,wk76,
75,2000-05-13,wk1,74.0
75,2000-05-13,wk2,71.0
75,2000-05-13,wk3,65.0
75,2000-05-13,wk4,62.0
75,2000-05-13,wk5,57.0
75,2000-05-13,wk6,50.0
75,2000-05-13,wk7,40.0
75,2000-05-13,wk8,37.0
75,2000-05-13,wk9,22.0
75,2000-05-13,wk10,18.0
75,2000-05-13,wk11,13.0
75,2000-05-13,wk12,8.0
75,2000-05-13,wk13,6.0
75,2000-05-13,wk14,4.0
75,2000-05-13,wk15,3.0
75,2000-05-13,wk16,4.0
75,2000-05-13,wk17,3.0
75,2000-05-13,wk18,3.0
75,2000-05-13,wk19,3.0
75,2000-05-13,wk20,3.0
75,2000-05-13,wk21,4.0
75,2000-05-13,wk22,4.0
75,2000-05-13,wk23,6.0
75,2000-05-13,wk24,7.0
75,2000-05-13,wk25,6.0
75,2000-05-13,wk26,8.0
75,2000-05-13,wk27,10.0
75,2000-05-13,wk28,15.0
75,2000-05-13,wk29,24.0
75,2000-05-13,wk30,30.0
75,2000-05-13,wk31,35.0
75,2000-05-13,wk32,39.0
75,2000-05-13,wk33,
75,2000-05-13,wk34,
75,2000-05-13,wk35,
75,2000-05-13,wk36,
75,2000-05-13,wk37,
75,2000-05-13,wk38,
75,2000-05-13,wk39,
75,2000-05-13,wk40,
75,2000-05-13,wk41,
75,2000-05-13,wk42,
75,2000-05-13,wk43,
75,2000-05-13,wk44,
75,2000-05-13,wk45,
75,2000-05-13,wk46,
75,2000-05-13,wk47,
75,2000-05-13,wk48,
75,2000-05-13,wk49,
75,2000-05-13,wk50,
75,2000-05-13,wk51,
75,2000-05-13,wk52,
75,2000-05-13,wk53,
75,2000-05-13,wk54,
75,2000-05-13,wk55,
75,2000-05-13,wk56,
75,2000-05-13,wk57,
75,2000-05-13,wk58,
75,2000-05-13,wk59,
75,2000-05-13,wk60,
75,2000-05-13,wk61,
75,2000-05-13,wk62,
75,2000-05-13,wk63,
75,2000-05-13,wk64,
75,2000-05-13,wk65,
75,2000-05-13,wk66,
75,2000-05-13,wk67,
75,2000-05-13,wk68,
75,2000-05-13,wk69,
75,2000-05-13,wk70,
75,2000-05-13,wk71,
75,2000-05-13,wk72,
75,2000-05-13,wk73,
75,2000-05-13,wk74,
75,2000-05-13,wk75,
75,2000-05-13,wk76,
76,1999-12-25,wk1,83.0
76,1999-12-25,wk2,83.0
76,1999-12-25,wk3,44.0
76,1999-12-25,wk4,38.0
76,1999-12-25,wk5,16.0
76,1999-12-25,wk6,13.0
76,1999-12-25,wk7,16.0
76,1999-12-25,wk8,16.0
76,1999-12-25,wk9,16.0
76,1999-12-25,wk10,18.0
76,1999-12-25,wk11,17.0
76,1999-12-25,wk12,14.0
76,1999-12-25,wk13,1.0
76,1999-12-25,wk14,1.0
76,1999-12-25,wk15,1.0
76,1999-12-25,wk16,2.0
76,1999-12-25,wk17,2.0
76,1999-12-25,wk18,3.0
76,1999-12-25,wk19,5.0
76,1999-12-25,wk20,5.0
76,1999-12-25,wk21,5.0
76,1999-12-25,wk22,7.0
76,1999-12-25,wk23,10.0
76,1999-12-25,wk24,13.0
76,1999-12-25,wk25,14.0
76,1999-12-25,wk26,18.0
76,1999-12-25,wk27,23.0
76,1999-12-25,wk28,23.0
76,1999-12-25,wk29,34.0
76,1999-12-25,wk30,37.0
76,1999-12-25,wk31,43.0
76,1999-12-25,wk32,47.0
